emp_id,sector,soc_code,job_title,job_category,experience_level,years_of_experience,education_required,city,country,is_remote_eligible,remote_type,is_remote_friendly,company_size,annual_salary_usd,salary_min_usd,salary_max_usd,salary_tier,ai_salary_premium_pct,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,required_skills_count,is_llm_role,demand_score,demand_growth_yoy_pct,hiring_urgency,job_openings,projected_openings_2030,benefits_score_10,posting_year,posting_month,is_senior,gender_diversity_pct,ai_impact_level,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,task_codifiability_score,skill_transferability_score,org_ai_maturity_stage,education_mismatch_idx,resilience_score,job_zone,median_salary_onet,chance_of_automation_onet,bls_employment_baseline,working_age_pop_baseline,claude_ai_adoption_index,api_adoption_index,task_thinking_fraction,task_validation_fraction,task_learning_fraction,task_directive_fraction,task_iteration_fraction,task_feedback_loop_fraction,job_forecast_onet,is_bright_outlook_onet,is_green_onet,state_gdp_baseline,country_gdp_baseline,overall_risk_category,displacement_occurred
10354,Office Support,29-9099.01,Midwives,Data Science,Entry (0-2 yrs),12,Bootcamp/Self-taught,New York,USA,1,Remote,1,Mid-size (501-5000),157000.0,125600.0,188400.0,Upper-Mid ($150-200k),5.8,1,1,0,1,1,6,1,90,17.2,High,7,1469,8.5,2025,9,0,27.16,High,63.9,22.15,0.3809,0.7738,0.4628,1,0.0,4.02,4,54620.0,-1.0,1198551,6032113,55.96,41.75,0.2637,0.2651,0.1574,0.0562,0.1916,0.066,2500,1,0,138167541885.89,24997988797439.98,High Risk,0
10355,Production,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",AI Engineering,Entry (0-2 yrs),7,Master's,Remote,Global,0,On-site,0,Startup (1-50),145000.0,116000.0,174000.0,Mid ($100-150k),5.5,1,0,0,1,1,6,1,94,27.9,Medium,3,2155,8.9,2026,1,0,54.81,Low,18.37,16.1,0.1055,0.1784,0.3197,1,0.2455,6.13,2,34460.0,78.0,1196307,24832801,50.69,33.93,0.4985,0.0706,0.1475,0.0626,0.1321,0.0886,18600,0,1,460202857616.25,1509923693107.61,Low Risk,0
10356,Office Support,27-4021.00,Photographers,Business,Mid (3-5 yrs),4,Bachelor's,Toronto,Canada,1,Remote,1,Mid-size (501-5000),99000.0,79200.0,118800.0,Entry (<$100k),9.2,1,0,0,0,0,4,0,78,29.4,Low,4,8786,9.5,2025,12,0,72.98,Critical,88.67,30.33,0.5213,0.9453,0.3802,1,0.4497,6.8,3,34000.0,2.0,1876817,36691642,54.69,81.42,0.0925,0.2319,0.1499,0.1076,0.3035,0.1147,11800,0,0,431122197757.85,9202658246170.53,High Risk,1
10357,Office Support,47-5071.00,"Roustabouts, Oil and Gas",Data Science,Mid (3-5 yrs),11,Bachelor's,Amsterdam,Netherlands,1,Remote,1,SME (51-500),157000.0,125600.0,188400.0,Upper-Mid ($150-200k),7.6,0,0,0,0,1,2,0,90,10.8,Medium,6,2398,8.7,2025,5,0,50.38,Critical,86.86,15.03,0.4807,0.7829,0.6625,1,0.0,2.92,1,37580.0,68.0,370094,5926727,65.05,18.35,0.2074,0.0609,0.1539,0.1907,0.3365,0.0506,9100,1,0,20863623028.29,14402585975222.56,High Risk,1
10358,Business & Financial,15-2051.01,Business Intelligence Analysts,Data Science,Mid (3-5 yrs),11,Master's,Toronto,Canada,0,On-site,0,Mid-size (501-5000),157000.0,125600.0,188400.0,Upper-Mid ($150-200k),3.6,0,1,1,1,1,8,1,90,9.1,High,8,4901,7.4,2025,7,0,40.08,Low,20.96,47.99,0.1434,0.333,0.2893,3,0.0,2.18,5,60000.0,0.2096,259659,12348126,43.2,62.62,0.4454,0.0845,0.1102,0.1126,0.1571,0.0901,Average,0,0,225505475487.4,15117952732029.21,Low Risk,1
10359,Production,43-2099.00,"Communications Equipment Operators, All Other",Research,Mid (3-5 yrs),10,PhD,Chicago,USA,0,On-site,0,Big Tech (FAANG+),273000.0,218400.0,327600.0,Senior ($200-300k),12.6,0,1,1,0,0,3,1,88,24.5,Medium,4,5066,7.5,2025,12,0,61.32,Low,13.13,19.08,0.0846,0.3776,0.55,2,0.0,6.16,3,41050.0,-1.0,260635,10628541,51.27,64.5,0.197,0.2252,0.1022,0.2442,0.1802,0.0511,300,1,0,428509081750.0,2931496585056.47,Low Risk,0
10360,Office Support,29-2099.01,Neurodiagnostic Technologists,Product,Mid (3-5 yrs),6,Bootcamp/Self-taught,Chicago,USA,1,Remote,1,Enterprise (5000+),191000.0,152800.0,229200.0,Upper-Mid ($150-200k),10.0,1,0,0,1,0,6,1,85,25.1,High,9,1394,6.3,2026,1,0,75.4,High,80.91,17.08,0.4691,0.8844,0.8185,2,0.0461,6.02,3,42920.0,-1.0,1404172,17003755,36.76,64.04,0.3014,0.1402,0.089,0.1576,0.2006,0.1111,11700,1,0,420948845790.66,23189727486303.91,High Risk,1
10361,Office Support,53-4099.00,"Rail Transportation Workers, All Other",Data Science,Entry (0-2 yrs),9,Bachelor's,Seattle,USA,1,Remote,1,Mid-size (501-5000),158000.0,126400.0,189600.0,Upper-Mid ($150-200k),9.9,0,1,0,0,0,3,0,90,28.9,High,8,4137,8.5,2026,1,0,51.24,High,77.22,11.27,0.4892,0.6784,0.7348,3,0.3389,6.77,3,55410.0,-1.0,50279,31859855,64.56,71.12,0.3327,0.1279,0.1207,0.2366,0.1027,0.0794,300,0,0,231460309801.44,4783942661228.15,High Risk,1
10362,Office Support,49-9064.00,Watch and Clock Repairers,Infrastructure,Lead (10+ yrs),6,PhD,Beijing,China,0,On-site,0,Mid-size (501-5000),140000.0,112000.0,168000.0,Mid ($100-150k),9.6,0,1,0,0,1,4,0,85,18.1,High,8,4440,9.0,2025,3,0,52.84,High,79.18,44.62,0.4971,0.7132,0.5313,3,0.4125,4.58,3,39910.0,99.0,1779487,20863616,52.21,27.86,0.2626,0.2739,0.1206,0.1081,0.155,0.0798,200,0,0,386871395279.21,24145911441864.23,High Risk,1
10363,Education,25-1053.00,"Environmental Science Teachers, Postsecondary",Data Science,Lead (10+ yrs),12,Master's,London,UK,1,Remote,1,SME (51-500),201000.0,160800.0,241200.0,Senior ($200-300k),8.8,0,0,0,0,1,4,0,90,6.4,Low,6,6429,8.7,2026,2,0,39.88,Low,10.44,41.88,0.089,0.006,0.7049,3,0.2405,2.16,5,79910.0,-1.0,16437,42101618,64.01,12.36,0.4009,0.136,0.0881,0.1549,0.1173,0.1028,700,0,0,40016533565.4,9544688083008.23,Low Risk,0
10364,Office Support,27-3092.00,Court Reporters and Simultaneous Captioners,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,Tokyo,Japan,0,On-site,0,Enterprise (5000+),177000.0,141600.0,212400.0,Upper-Mid ($150-200k),16.3,1,0,0,1,0,3,1,95,65.7,High,9,8007,8.6,2025,2,0,51.26,High,68.89,30.04,0.4844,0.846,0.1795,1,0.1851,14.77,5,60000.0,0.6889,1914599,46484220,44.46,28.07,0.2468,0.0697,0.0867,0.1556,0.1975,0.2437,Average,0,0,85572447800.56,20363181434777.28,High Risk,0
10365,Office Support,11-9033.00,"Education Administrators, Postsecondary",Business,Mid (3-5 yrs),4,Bachelor's,Toronto,Canada,1,Remote,1,Mid-size (501-5000),99000.0,79200.0,118800.0,Entry (<$100k),9.2,1,0,0,0,0,5,0,78,29.4,Medium,6,4838,9.5,2025,12,0,51.36,High,80.35,19.8,0.692,0.5858,0.3185,2,0.5386,6.8,5,94340.0,1.0,1082923,49301789,58.58,37.16,0.4042,0.1385,0.1202,0.1273,0.172,0.0378,16800,1,0,20430491319.49,15329351681332.63,High Risk,1
10366,Sales,53-3031.00,Driver/Sales Workers,Governance,Mid (3-5 yrs),6,Master's,Beijing,China,1,Remote,1,Big Tech (FAANG+),110000.0,88000.0,132000.0,Mid ($100-150k),10.7,0,0,1,0,0,3,1,72,24.2,High,9,1288,6.6,2025,7,0,71.69,Low,17.55,57.27,0.149,0.3038,0.5246,2,0.419,5.91,2,24700.0,98.0,662959,8013554,37.03,35.77,0.3713,0.0592,0.1178,0.0706,0.332,0.049,48800,0,0,325140201026.82,22600587281374.48,Low Risk,0
10367,Office Support,29-1023.00,Orthodontists,AI Engineering,Lead (10+ yrs),7,Bachelor's,Chicago,USA,1,Remote,1,Enterprise (5000+),279000.0,223200.0,334800.0,Senior ($200-300k),8.0,1,0,0,0,1,5,0,97,26.5,Medium,6,313,9.8,2026,2,0,58.97,High,67.26,21.48,0.3969,0.6502,0.6688,3,0.0,6.1,5,208000.0,2.0,682662,33515263,84.08,37.93,0.351,0.0698,0.143,0.0971,0.2831,0.056,300,1,0,235551423399.67,16799676270798.78,High Risk,1
10368,Business & Financial,15-2051.01,Business Intelligence Analysts,AI Engineering,Senior (6-9 yrs),6,Bootcamp/Self-taught,Los Angeles,USA,1,Remote,1,Big Tech (FAANG+),348000.0,278400.0,417600.0,Elite (>$300k),8.7,1,0,1,1,1,5,1,96,34.2,High,5,8335,7.0,2025,11,1,37.03,Low,19.31,53.83,0.1459,0.3545,0.6541,2,0.1943,7.71,4,60000.0,0.1931,1538086,36470237,43.06,25.94,0.2163,0.2467,0.0434,0.0925,0.2434,0.1576,Average,0,0,184898088091.44,10879703286160.43,Low Risk,0
10369,Technology/Computer,11-9179.01,Fitness and Wellness Coordinators,Data Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,Paris,France,1,Remote,1,Enterprise (5000+),130000.0,104000.0,156000.0,Mid ($100-150k),10.5,0,1,1,1,0,7,1,88,22.9,High,6,854,8.5,2026,1,0,45.42,Medium,26.26,97.69,0.2264,0.1483,0.2197,4,0.1892,5.63,2,60000.0,0.2626,236832,16607743,27.97,45.03,0.4391,0.0563,0.1389,0.055,0.2613,0.0493,Average,0,0,127034383308.95,11318829259292.71,Low Risk,1
10370,Healthcare Practitioners,15-1211.01,Health Informatics Specialists,AI Engineering,Senior (6-9 yrs),7,Bootcamp/Self-taught,London,UK,0,On-site,0,Enterprise (5000+),226000.0,180800.0,271200.0,Senior ($200-300k),4.0,1,1,0,0,1,7,1,98,60.0,High,7,629,7.8,2026,3,1,39.41,Low,4.15,32.84,0.0221,0.0,0.3703,1,0.302,12.4,4,60000.0,0.0415,1807504,6116274,46.78,63.53,0.383,0.1104,0.0566,0.1146,0.2912,0.0442,Average,0,0,237685570912.11,24667793509622.96,Low Risk,0
10371,Education,25-1042.00,"Biological Science Teachers, Postsecondary",AI Engineering,Mid (3-5 yrs),9,Master's,Remote,Global,0,On-site,0,Startup (1-50),183000.0,146400.0,219600.0,Upper-Mid ($150-200k),9.9,0,1,0,1,0,6,1,90,9.5,Low,4,2263,9.0,2025,5,0,41.54,Low,14.67,43.02,0.0766,0.1296,0.8177,2,0.2352,2.89,5,82550.0,-1.0,508282,2815727,51.36,25.16,0.3617,0.0426,0.0629,0.1862,0.2031,0.1434,6400,1,0,102847342614.36,14425549483960.08,Low Risk,1
10372,Management,11-9111.00,Medical and Health Services Managers,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,Austin,USA,1,Remote,1,Mid-size (501-5000),155000.0,124000.0,186000.0,Upper-Mid ($150-200k),9.8,1,0,1,1,1,5,1,96,84.0,High,5,5015,8.8,2026,3,0,64.41,Low,14.1,62.6,0.1221,0.05,0.2156,1,0.3374,17.78,5,99730.0,0.7,1656089,14117155,49.04,23.8,0.4981,0.1195,0.1117,0.0685,0.1129,0.0893,42200,1,0,358839081925.22,22491929526099.98,Low Risk,0
10373,Arts & Design,25-4022.00,Librarians and Media Collections Specialists,AI Engineering,Senior (6-9 yrs),4,Master's,Sydney,Australia,1,Remote,1,Startup (1-50),167000.0,133600.0,200400.0,Upper-Mid ($150-200k),3.6,1,0,1,0,1,7,1,91,33.7,Medium,5,6131,9.2,2026,3,1,61.35,Low,20.24,67.76,0.1101,0.1544,0.6042,4,0.2249,7.1,2,60000.0,0.2024,466456,29233203,36.39,46.36,0.3618,0.1956,0.0737,0.1283,0.1189,0.1216,Average,0,0,423791558493.42,16355627589562.54,Low Risk,0
10374,Office Support,13-1041.07,Regulatory Affairs Specialists,Product,Entry (0-2 yrs),10,Bachelor's,Chicago,USA,1,Remote,1,Enterprise (5000+),153000.0,122400.0,183600.0,Upper-Mid ($150-200k),11.8,0,0,0,0,0,4,0,85,14.3,Medium,5,9105,6.8,2025,6,0,65.14,High,70.29,31.73,0.3761,0.5726,0.381,4,0.5077,4.04,4,68860.0,-1.0,832960,35976980,24.52,51.18,0.154,0.2234,0.0799,0.1897,0.2953,0.0577,30700,0,1,138831459196.93,14703781430080.33,High Risk,1
10375,Production,53-7071.00,Gas Compressor and Gas Pumping Station Operators,AI Engineering,Entry (0-2 yrs),2,Bachelor's,Toronto,Canada,0,On-site,0,SME (51-500),145000.0,116000.0,174000.0,Mid ($100-150k),5.8,1,0,1,1,0,6,1,94,67.4,High,5,424,7.1,2025,6,0,33.78,Low,0.0,34.61,0.0,0.0,0.299,2,0.2369,14.06,2,65210.0,91.0,770704,16248563,53.0,71.54,0.3039,0.1495,0.0746,0.1995,0.1624,0.1101,400,0,0,214256972702.85,22395386223289.39,Low Risk,0
10376,Life/Physical Science,19-4099.00,"Life, Physical, and Social Science Technicians, All Other",Governance,Senior (6-9 yrs),5,Associate's,Chicago,USA,0,On-site,0,Mid-size (501-5000),156000.0,124800.0,187200.0,Upper-Mid ($150-200k),13.9,0,0,0,0,0,4,0,68,29.2,High,9,4398,6.1,2026,2,1,56.64,Low,15.87,75.9,0.1007,0.2814,0.64,1,0.4747,7.23,3,49670.0,61.0,1455791,45834397,45.13,56.22,0.2781,0.1875,0.1081,0.0565,0.2858,0.0841,9400,1,0,81377689242.95,12598043032601.24,Low Risk,0
10377,Office Support,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",AI Engineering,Senior (6-9 yrs),5,Master's,Sydney,Australia,1,Remote,1,Mid-size (501-5000),229000.0,183200.0,274800.0,Senior ($200-300k),9.0,0,1,0,0,0,4,0,89,6.7,Low,3,5553,8.8,2025,1,1,51.19,High,72.78,27.98,0.3857,0.863,0.5373,2,0.0621,2.24,3,54890.0,-1.0,795564,29685921,41.99,41.82,0.4241,0.1839,0.0687,0.0828,0.0838,0.1566,1600,0,0,286563028370.5,4484362041006.67,High Risk,1
10378,Office Support,29-2011.04,Histotechnologists,AI Engineering,Mid (3-5 yrs),2,Master's,Remote,Global,1,Remote,1,Mid-size (501-5000),230000.0,184000.0,276000.0,Senior ($200-300k),10.6,0,1,1,1,1,8,1,95,42.8,High,7,9488,8.2,2026,2,0,30.52,High,74.16,30.99,0.4282,0.7787,0.7448,2,0.0,9.62,4,60000.0,0.7416,903861,4927080,50.89,22.26,0.4252,0.1342,0.0443,0.0631,0.2441,0.0891,Average,0,0,91299563721.41,3017717817281.28,High Risk,1
10379,Life/Physical Science,19-4092.00,Forensic Science Technicians,AI Engineering,Entry (0-2 yrs),5,Bachelor's,Boston,USA,0,On-site,0,Enterprise (5000+),162000.0,129600.0,194400.0,Upper-Mid ($150-200k),17.2,1,1,0,1,1,8,1,97,49.2,Medium,2,4340,7.7,2026,3,0,52.5,Low,22.37,65.39,0.1782,0.2138,0.5588,1,0.0178,11.56,4,58230.0,1.0,1315206,3869074,70.97,23.73,0.1777,0.2437,0.0599,0.1477,0.2181,0.1529,2400,1,0,58971035695.79,1581187400194.71,Low Risk,1
10380,Production,51-8099.00,"Plant and System Operators, All Other",AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,Dubai,UAE,0,On-site,0,Startup (1-50),90000.0,72000.0,108000.0,Entry (<$100k),4.5,0,0,1,1,1,6,1,82,12.6,High,2,2074,8.0,2026,3,0,63.36,Medium,26.84,48.56,0.1415,0.2836,0.2422,3,0.2281,2.97,3,57100.0,86.0,475559,6519052,40.84,22.61,0.3232,0.0932,0.105,0.1717,0.2282,0.0788,1400,0,0,462292114253.65,15379081580235.07,Low Risk,1
10381,Architecture & Engineering,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",AI Engineering,Mid (3-5 yrs),10,PhD,Beijing,China,1,Remote,1,Enterprise (5000+),145000.0,116000.0,174000.0,Mid ($100-150k),6.0,1,1,0,0,1,7,0,91,58.6,Medium,2,173,6.3,2026,1,0,74.45,Low,19.58,62.08,0.1318,0.1826,0.3388,1,0.2653,12.32,2,52630.0,91.0,371892,14218458,31.48,39.85,0.1928,0.0537,0.1738,0.2642,0.2656,0.0499,500,0,0,127742180141.65,8124697522726.54,Low Risk,1
10382,Technology/Computer,15-1299.00,"Computer Occupations, All Other",Data Science,Senior (6-9 yrs),7,Associate's,Dubai,UAE,1,Remote,1,Startup (1-50),138000.0,110400.0,165600.0,Mid ($100-150k),6.0,1,0,1,1,1,6,1,92,21.0,High,2,8177,6.1,2025,9,1,28.0,Medium,26.05,93.3,0.1811,0.2185,0.5967,1,0.0,4.8,1,60000.0,0.2605,633084,49704456,69.29,31.22,0.1302,0.1712,0.1484,0.1225,0.3612,0.0665,Average,0,0,62420900834.95,6031880957870.61,Low Risk,1
10383,Production,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",AI Engineering,Mid (3-5 yrs),4,Master's,Paris,France,0,On-site,0,Startup (1-50),156000.0,124800.0,187200.0,Upper-Mid ($150-200k),12.6,1,0,0,0,0,4,1,95,17.2,Low,3,9877,8.1,2025,12,0,55.24,Low,0.0,16.13,0.0,0.0356,0.4231,1,0.0,4.7,2,29730.0,97.0,1185174,34280271,49.92,49.09,0.3162,0.0906,0.0451,0.217,0.2057,0.1254,11100,0,0,416981714987.41,19686222197847.71,Low Risk,0
10384,Office Support,39-7011.00,Tour Guides and Escorts,Security,Entry (0-2 yrs),8,Bachelor's,Tokyo,Japan,1,Remote,1,Mid-size (501-5000),140000.0,112000.0,168000.0,Mid ($100-150k),14.5,0,0,0,0,1,4,0,80,17.0,Medium,5,9095,8.4,2026,3,0,64.95,High,77.32,0.0,0.6912,0.5726,0.4809,1,0.4253,4.85,3,26570.0,91.0,263555,26697702,73.83,65.97,0.4145,0.1317,0.0891,0.1385,0.1243,0.1019,11600,1,0,233840416546.84,1346118732853.99,High Risk,1
10385,Office Support,39-3092.00,Costume Attendants,AI Engineering,Mid (3-5 yrs),6,Master's,Remote,Global,1,Remote,1,Startup (1-50),227000.0,181600.0,272400.0,Senior ($200-300k),8.9,1,0,1,0,1,5,1,96,21.7,High,9,8561,6.5,2026,3,0,35.8,High,78.8,18.43,0.6768,0.7166,0.3677,3,0.0908,5.23,2,41190.0,61.0,1796006,2165804,73.53,24.74,0.4494,0.0609,0.1227,0.151,0.085,0.1309,1600,0,0,498879458020.6,11472665985863.25,High Risk,1
10386,Business & Financial,13-2051.00,Financial and Investment Analysts,AI Engineering,Senior (6-9 yrs),8,Associate's,Singapore,Singapore,1,Remote,1,Enterprise (5000+),221000.0,176800.0,265200.0,Senior ($200-300k),11.3,0,0,1,0,1,5,1,95,52.1,Medium,4,4196,7.9,2026,2,1,59.9,Medium,32.66,48.02,0.2451,0.3342,0.709,3,0.2459,11.55,4,85660.0,23.0,1345234,5817534,60.1,55.98,0.4813,0.1314,0.0461,0.1648,0.0857,0.0906,30900,0,1,296010700502.03,9857591545706.14,Medium Risk,0
10387,Education,25-1066.00,"Psychology Teachers, Postsecondary",Data Engineering,Entry (0-2 yrs),5,Bachelor's,San Francisco,USA,1,Remote,1,Big Tech (FAANG+),216000.0,172800.0,259200.0,Senior ($200-300k),17.8,0,0,0,0,1,5,0,88,13.1,Medium,3,6327,8.1,2026,2,0,52.74,Low,19.75,42.07,0.173,0.0708,0.5269,1,0.0766,4.4,5,76710.0,-1.0,1616039,49797528,33.03,57.91,0.2228,0.0735,0.0991,0.1038,0.3076,0.1932,4800,1,0,126814190641.53,23313847708579.49,Low Risk,1
10388,Production,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",Research,Entry (0-2 yrs),6,Associate's,Dubai,UAE,0,On-site,0,Startup (1-50),115000.0,92000.0,138000.0,Mid ($100-150k),9.8,0,1,1,1,1,8,1,88,27.2,High,3,6822,9.8,2025,6,0,22.96,Low,22.77,24.15,0.193,0.3638,0.4964,2,0.3249,6.42,2,35150.0,91.0,69076,38274365,63.27,45.56,0.4177,0.0946,0.0679,0.1986,0.0959,0.1254,8300,0,0,477202314037.6,22829052097524.66,Low Risk,1
10389,Production,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,Robotics,Entry (0-2 yrs),6,PhD,Boston,USA,0,On-site,0,Mid-size (501-5000),175000.0,140000.0,210000.0,Upper-Mid ($150-200k),11.6,0,1,1,0,0,4,1,76,5.0,Medium,5,6694,8.8,2026,2,0,69.06,Medium,25.11,42.72,0.2229,0.3233,0.5402,2,0.0,2.16,2,56930.0,89.0,839692,40988492,43.32,17.78,0.3852,0.1927,0.0767,0.0571,0.1727,0.1155,1600,1,1,221822973311.4,8477734340819.12,Low Risk,0
10390,Office Support,15-1299.02,Geographic Information Systems Technologists and Technicians,AI Engineering,Mid (3-5 yrs),7,PhD,Sydney,Australia,1,Remote,1,Mid-size (501-5000),181000.0,144800.0,217200.0,Upper-Mid ($150-200k),6.9,0,1,0,1,1,7,1,98,34.8,Low,5,7801,6.4,2026,1,0,77.51,High,76.82,24.64,0.6667,0.7628,0.3416,5,0.0792,7.65,3,60000.0,0.7682,400461,32400564,32.24,59.98,0.3037,0.153,0.0693,0.1239,0.2689,0.0812,Average,0,0,112576051184.67,3714586927695.46,High Risk,1
10391,Sales,41-3011.00,Advertising Sales Agents,AI Engineering,Mid (3-5 yrs),7,Bachelor's,Chicago,USA,1,Remote,1,Mid-size (501-5000),168000.0,134400.0,201600.0,Upper-Mid ($150-200k),9.1,0,1,0,1,1,4,1,89,27.5,Low,5,7170,7.5,2025,11,0,25.99,Low,9.31,39.43,0.0633,0.0,0.4642,2,0.0,6.41,4,51740.0,54.0,191201,24259590,51.4,56.76,0.1578,0.1225,0.2092,0.2124,0.1269,0.1711,19500,0,0,208789048594.17,14520902159125.14,Low Risk,1
10392,Food Service,35-1011.00,Chefs and Head Cooks,Data Science,Entry (0-2 yrs),6,PhD,London,UK,0,On-site,0,Mid-size (501-5000),157000.0,125600.0,188400.0,Upper-Mid ($150-200k),4.5,1,0,0,1,1,5,1,90,25.2,High,7,5340,7.7,2026,3,0,46.06,Low,11.04,0.0,0.0607,0.052,0.3799,2,0.4239,5.49,3,48460.0,10.0,1135806,32974621,50.21,21.53,0.4513,0.1437,0.1192,0.0682,0.1179,0.0996,20700,1,0,357921467047.97,16502862844952.8,Low Risk,0
10393,Architecture & Engineering,17-2051.00,Civil Engineers,Robotics,Entry (0-2 yrs),5,PhD,Boston,USA,1,Remote,1,SME (51-500),159000.0,127200.0,190800.0,Upper-Mid ($150-200k),13.4,1,0,1,1,1,5,1,76,30.0,High,7,3192,7.8,2026,2,0,58.04,Low,3.27,67.17,0.0245,0.151,0.5257,1,0.379,7.34,4,86640.0,1.9,722031,40727776,48.16,23.8,0.2052,0.215,0.114,0.1902,0.1929,0.0828,28300,0,1,114887437528.05,23876419336201.51,Low Risk,0
10394,Education,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Architecture,Senior (6-9 yrs),7,PhD,Bangalore,India,1,Remote,1,SME (51-500),180000.0,144000.0,216000.0,Upper-Mid ($150-200k),10.9,1,1,1,1,1,7,1,84,17.3,High,4,3838,8.1,2026,3,1,70.03,Low,10.12,25.95,0.0795,0.0342,0.4235,1,0.3334,4.55,5,71380.0,-1.0,154545,44127535,63.8,42.91,0.378,0.0648,0.0905,0.0564,0.3391,0.0712,200,0,0,60015412329.69,10607699165405.57,Low Risk,1
10395,Architecture & Engineering,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",AI Engineering,Lead (10+ yrs),4,Master's,Dubai,UAE,0,On-site,0,Mid-size (501-5000),257000.0,205600.0,308400.0,Senior ($200-300k),9.9,1,1,1,0,1,5,1,97,34.2,Medium,3,482,7.0,2026,2,0,78.6,Low,0.0,67.58,0.0,0.1125,0.7921,3,0.3716,7.83,4,92250.0,14.0,1036218,24213548,61.88,43.03,0.1997,0.2311,0.2144,0.1325,0.1214,0.1008,500,0,0,72516555024.41,20993242690290.38,Low Risk,0
10396,Production,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",AI Engineering,Mid (3-5 yrs),5,Master's,Sydney,Australia,0,On-site,0,Big Tech (FAANG+),241000.0,192800.0,289200.0,Senior ($200-300k),11.8,1,1,1,1,0,5,1,90,22.8,High,1,8924,6.7,2026,1,0,20.23,Medium,29.48,24.89,0.1904,0.3277,0.5775,1,0.4441,5.74,2,38020.0,-1.0,1487242,27479291,61.79,32.17,0.389,0.09,0.0633,0.154,0.2661,0.0376,900,0,1,435114696733.87,3444466671413.24,Low Risk,1
10397,Office Support,13-1199.06,Online Merchants,AI Engineering,Lead (10+ yrs),6,Associate's,Bangalore,India,1,Remote,1,Startup (1-50),100000.0,80000.0,120000.0,Entry (<$100k),8.2,1,1,1,0,1,8,1,95,27.3,Medium,3,5643,9.7,2026,1,0,62.51,High,79.88,19.18,0.6813,0.8835,0.5916,3,0.4929,6.28,4,70530.0,-1.0,1412137,41551158,42.05,20.28,0.1249,0.231,0.0722,0.2094,0.3008,0.0617,119600,1,0,141154940679.17,17794836293911.87,High Risk,1
10398,Life/Physical Science,19-3022.00,Survey Researchers,Robotics,Lead (10+ yrs),10,Master's,Beijing,China,0,On-site,0,SME (51-500),125000.0,100000.0,150000.0,Mid ($100-150k),17.1,0,1,0,0,1,4,0,76,19.8,Low,6,2317,8.5,2025,7,0,24.01,Low,3.59,75.07,0.022,0.0,0.071,1,0.2603,5.67,5,57700.0,23.0,1142696,25948779,57.97,73.03,0.3932,0.1601,0.1138,0.2014,0.0651,0.0664,1500,0,0,306477571870.85,22392982158039.54,Low Risk,0
10399,Technology/Computer,15-1252.00,Software Developers,Security,Lead (10+ yrs),10,Bootcamp/Self-taught,Berlin,Germany,1,Remote,1,Mid-size (501-5000),201000.0,160800.0,241200.0,Senior ($200-300k),13.1,1,0,1,1,1,7,1,80,21.3,High,7,1886,7.4,2026,3,0,75.94,Low,13.29,61.29,0.1125,0.0307,0.4754,1,0.353,5.57,5,60000.0,0.1329,1363231,38303720,51.59,49.54,0.1127,0.2428,0.1024,0.1739,0.2934,0.0749,Average,0,0,136919984378.35,1639678548679.89,Low Risk,0
10400,Office Support,43-3061.00,Procurement Clerks,AI Engineering,Lead (10+ yrs),7,Bachelor's,Beijing,China,0,On-site,0,Enterprise (5000+),145000.0,116000.0,174000.0,Mid ($100-150k),8.3,1,1,0,1,1,6,1,91,33.7,Low,6,8415,8.9,2026,2,0,40.22,High,72.63,27.71,0.5237,0.4493,0.3329,1,0.127,7.57,3,42670.0,98.0,523828,34770305,56.17,52.14,0.4753,0.0801,0.0511,0.0558,0.2097,0.128,6700,0,0,218920344174.02,13505445041577.97,High Risk,1
10401,Office Support,35-9021.00,Dishwashers,AI Engineering,Lead (10+ yrs),6,PhD,Tokyo,Japan,1,Remote,1,Mid-size (501-5000),237000.0,189600.0,284400.0,Senior ($200-300k),15.5,0,1,0,0,1,4,0,95,34.6,Low,4,8476,8.3,2025,6,0,21.61,High,79.35,26.53,0.6671,0.7954,0.3195,3,0.2809,8.47,1,22730.0,77.0,1756953,19209301,56.45,34.45,0.4266,0.0784,0.0565,0.1423,0.2359,0.0602,85000,0,0,269260171490.55,16167779295210.02,High Risk,0
